ID,max_intensity__abs_energy,max_intensity__absolute_maximum,max_intensity__absolute_sum_of_changes,"max_intensity__agg_autocorrelation__f_agg_""var""__maxlag_40",max_intensity__autocorrelation__lag_1,max_intensity__autocorrelation__lag_2,"max_intensity__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2","max_intensity__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.4","max_intensity__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0","max_intensity__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2","max_intensity__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4",max_intensity__cid_ce__normalize_False,max_intensity__cid_ce__normalize_True,"max_intensity__cwt_coefficients__coeff_0__w_10__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)",max_intensity__energy_ratio_by_chunks__num_segments_10__segment_focus_0,"max_intensity__fft_coefficient__attr_""abs""__coeff_0","max_intensity__fft_coefficient__attr_""abs""__coeff_1","max_intensity__fft_coefficient__attr_""angle""__coeff_1","max_intensity__fft_coefficient__attr_""imag""__coeff_1","max_intensity__fft_coefficient__attr_""real""__coeff_0","max_intensity__fft_coefficient__attr_""real""__coeff_1",max_intensity__friedrich_coefficients__coeff_0__m_3__r_30,max_intensity__friedrich_coefficients__coeff_1__m_3__r_30,max_intensity__friedrich_coefficients__coeff_3__m_3__r_30,max_intensity__index_mass_quantile__q_0.3,max_intensity__index_mass_quantile__q_0.8,max_intensity__lempel_ziv_complexity__bins_3,max_intensity__lempel_ziv_complexity__bins_5,"max_intensity__linear_trend__attr_""intercept""","max_intensity__linear_trend__attr_""pvalue""","max_intensity__linear_trend__attr_""rvalue""","max_intensity__linear_trend__attr_""stderr""",max_intensity__max_langevin_fixed_point__m_3__r_30,max_intensity__maximum,max_intensity__mean,max_intensity__mean_abs_change,max_intensity__mean_second_derivative_central,max_intensity__median,max_intensity__minimum,max_intensity__quantile__q_0.1,max_intensity__quantile__q_0.2,max_intensity__quantile__q_0.3,max_intensity__quantile__q_0.4,max_intensity__quantile__q_0.6,max_intensity__quantile__q_0.7,max_intensity__quantile__q_0.8,max_intensity__quantile__q_0.9,max_intensity__ratio_beyond_r_sigma__r_0.5,max_intensity__ratio_beyond_r_sigma__r_1,max_intensity__root_mean_square,max_intensity__skewness,max_intensity__sum_values,max_intensity__symmetry_looking__r_0.05,max_intensity__symmetry_looking__r_0.1,max_intensity__symmetry_looking__r_0.15000000000000002,max_intensity__symmetry_looking__r_0.2
ID115_DCHA,0.1668413307543244,0.3336018724723149,0.3362431512289336,0.47624894607756973,-0.9600719490000424,0.4201438980000849,0.14832682705624167,0.14832682705624167,0.1681215756144668,0.14832682705624167,0.14832682705624167,0.23940215645467455,2.9598026444342964,0.17446411346088367,0.12746012839538315,0.14650330477680723,0.21981752081464204,0.1815030002703967,0.1305409084727217,0.3104032540236386,0.24539481210340996,0.1807669450923657,0.13048073189604273,0.29699450157040247,0.2436602633388755,0.20574543668963313,0.664562466188011,0.17158193494229207,-108.4735639551735,-0.16274031051934298,0.664562466188011,-0.0543686649698957,-7.8651198495348345,-1.441648908248973,0.2269819113526133,0.6666666666666666,1.0,0.6666666666666666,1.0,0.24131557062089545,0.8719284883908167,-0.1998200465417756,0.09706503693759644,0.26893442513132054,0.3336018724723149,0.22152082206267032,0.1681215756144668,-0.16812157561446683,0.1852750454160732,0.14568554829962294,0.15360344772291298,0.16152134714620303,0.1694392465694931,0.17735714599278316,0.21494041082732154,0.24460577623856986,0.2742711416498182,0.30393650706106656,0.6666666666666666,0.3333333333333333,0.23582573421513633,1.4260691135882106,0.664562466188011,0.0,0.0,0.0,1.0
ID115_DCHA_aug2_035,0.16384909718870405,0.32975837191505186,0.33051670317788295,0.45264896912421476,-0.9485279474132712,0.39705589482654213,0.14303224119984131,0.14303224119984131,0.16525835158894148,0.14303224119984131,0.14303224119984131,0.23581485429430715,2.9480786428587047,0.17300975223812284,0.1263893946169999,0.14701090520645999,0.2181931391231986,0.1799575909792897,0.12940406205454652,0.308416861913025,0.24334534927520113,0.1791311271527215,0.1293364940714438,0.2933611307766015,0.24139774826362878,0.21279731466398122,0.6587584125672727,0.16968300657101637,-106.88686817676466,-0.1623663068878417,0.6587584125672727,-0.04929001021082052,-8.16871000870472,-1.45655284596337,0.22504600933255714,0.6666666666666666,1.0,0.6666666666666666,1.0,0.2418122479115244,0.8542985352973852,-0.2268745304936833,0.09541195377570919,0.2657976087084298,0.32975837191505186,0.21958613752242426,0.16525835158894148,-0.16525835158894145,0.18672613071521055,0.14227390993701025,0.1511643540926503,0.16005479824829036,0.16894524240393044,0.1778356865595705,0.2153325789551788,0.24393902719514707,0.27254547543511537,0.3011519236750836,0.6666666666666666,0.3333333333333333,0.23370144571561388,1.3395759345308664,0.6587584125672727,0.0,0.0,0.0,1.0
ID115_DCHA_aug2_062,0.16683979668712753,0.3335996676008131,0.3362365366144283,0.4763261113923342,-0.960109219590467,0.42021843918093393,0.14833353379522926,0.14833353379522926,0.16811826830721416,0.14833353379522926,0.14833353379522926,0.23939585567977642,2.9598404209590092,0.1744638839457873,0.12745991846433358,0.14649640173441084,0.21981629398641112,0.18150279359072843,0.13054089157551715,0.3103994889302167,0.24539432505301756,0.18076711077865934,0.13048074544181246,0.2969975198855546,0.24366065378644597,0.20572753633615953,0.6645624661880111,0.17157522926618987,-108.47901858309127,-0.16272877388880536,0.6645624661880111,-0.05438203238562975,-7.8648133423754,-1.4416261677243574,0.22697647863869858,0.6666666666666666,1.0,0.6666666666666666,1.0,0.24130555657465522,0.8719890953676808,-0.19972676437957154,0.09706312746286383,0.2689343836420372,0.3335996676008131,0.22152082206267032,0.16811826830721416,-0.16811826830721416,0.18526613380558385,0.14569666478161405,0.153610558586408,0.16152445239120197,0.16943834619599593,0.1773522400007899,0.2149328405646297,0.24459954732367553,0.27426625408272143,0.30393296084176724,0.6666666666666666,0.3333333333333333,0.23582465003128034,1.4263498093137248,0.664562466188011,0.0,0.0,0.0,1.0
ID115_IZDA,0.22555435027536944,0.3847939475952626,0.3760320289485366,0.558233472045696,-0.9981001559462138,0.49620031189242797,0.18328007514385447,0.18328007514385447,0.1880160144742683,0.18328007514385447,0.18328007514385447,0.2659791376034204,2.9980995539970463,0.20392528232148044,0.14888223337150172,0.15886083720502664,0.25516558836541864,0.21218211177942556,0.15285976536121917,0.35629883314146593,0.2864735375029713,0.2120060088773483,0.15284536797620435,0.35309075813468965,0.2860585427031982,0.18003572416486777,0.7783498138372511,0.18819486991629802,-117.50184592297316,-0.16692808862393926,0.7783498138372511,-0.0869040982415134,-5.455123197240631,-1.1984406728396282,0.25578663796323675,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.2641858772761642,0.9722427324774794,-0.04358720057294225,0.10855109656867938,0.31450675765328034,0.3847939475952626,0.2594499379457504,0.1880160144742683,-0.18801601447426827,0.20151387245140812,0.19204199379058048,0.193936369522746,0.19583074525491154,0.19772512098707706,0.1996194967192426,0.238169887480179,0.2748259025089499,0.3114819175377208,0.3481379325664917,1.0,0.3333333333333333,0.27419843804282173,1.7172547157401288,0.7783498138372512,0.0,0.0,0.0,0.0
ID115_IZDA_aug2_003,0.22777681545644543,0.3866233926248228,0.37776224560085997,0.5535696178126095,-0.9960150615153219,0.49203012303064403,0.18198339922262655,0.18198339922262655,0.18888112280042998,0.18198339922262655,0.18198339922262655,0.2672963042801262,2.9960124113714772,0.20496212920602994,0.149641891581692,0.16109961307788037,0.25665180193824966,0.2132460965164939,0.15360105008200087,0.3587387764655582,0.28794981177590184,0.21298960903744688,0.15358008081378471,0.35406633176773533,0.287345386926817,0.18385333386864647,0.7821079322736085,0.1892585911445461,-116.38071898224409,-0.16954945448716116,0.7821079322736085,-0.08409397603350985,-5.45291723061088,-1.1944465739536387,0.2571862687031242,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.2676003676690063,0.9597857664693785,-0.06312636917072187,0.10905056709366702,0.31561572627181494,0.3866233926248228,0.26070264409120286,0.18888112280042998,-0.18888112280042996,0.20463999340219627,0.1908445462465894,0.19360363567771077,0.19636272510883215,0.1991218145399535,0.2018809039710749,0.24103667324672157,0.27743335309124684,0.3138300329357722,0.3502267127802975,1.0,0.3333333333333333,0.27554601276764734,1.701042904921927,0.7821079322736085,0.0,0.0,0.0,0.0
ID115_IZDA_aug2_017,0.22555601178760562,0.3847983405995636,0.3760452079614396,0.5582328629822764,-0.9980998842188077,0.49619976843761504,0.18328615934097672,0.18328615934097672,0.1880226039807198,0.18328615934097672,0.18328615934097672,0.26598847161302286,2.9980992820973835,0.20392526639182032,0.14888227853143396,0.15886120857266803,0.2551657175471817,0.21218216201199921,0.15285976946800947,0.3562997482306675,0.2864736558784018,0.2120060403203148,0.15284537054684055,0.35309133093271794,0.2860586168000328,0.18003137612590533,0.7783498138372511,0.18820149130962438,-117.50166716536154,-0.16693423291464057,0.7783498138372511,-0.08690663503074528,-5.455015354608878,-1.1984524730202062,0.2557918318399832,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.26418638258549343,0.9722407462817948,-0.043590317516536775,0.10855490102200296,0.31450913060409175,0.3847983405995636,0.2594499379457504,0.1880226039807198,-0.1880226039807198,0.20151218125858686,0.19203929197910072,0.19393386983499794,0.19582844769089516,0.1977230255467924,0.19961760340268964,0.2381694131267822,0.27482664499497755,0.3114838768631729,0.3481411087313683,1.0,0.3333333333333333,0.2741994479617623,1.7172526011901428,0.7783498138372512,0.0,0.0,0.0,0.0
ID116_DCHA,0.12398740277572151,0.28392568337195034,0.27423657063913953,0.5162556461007375,-0.9790062148057684,0.4580124296115371,0.12552551059407255,0.12552551059407255,0.13711828531956977,0.12552551059407255,0.12552551059407255,0.19460635444309143,2.9789322397185556,0.15152067524833485,0.11061368921461474,0.12342652048423419,0.19027121227260102,0.15757585112329875,0.11343398002369325,0.26684227513580233,0.21288421264961285,0.15714478114333152,0.11339873767165531,0.2589894526519454,0.21186837589783553,0.2023642255128731,0.5775404794767115,0.13858066765060456,-111.66895611021415,-0.128787555822741,0.5775404794767115,-0.05116998057153907,-10.512510481093415,-1.6227947565969623,0.1894737275236342,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.20410626788440106,0.9074328456690461,-0.1448923227580792,0.0791652789400735,0.23115077279932253,0.28392568337195034,0.19251349315890384,0.13711828531956977,-0.13711828531956977,0.1584001727778778,0.1352146233268834,0.13985173321708227,0.14448884310728116,0.14912595299748002,0.1537630628876789,0.1835052748966923,0.2086103770155068,0.23371547913432134,0.25882058125313584,1.0,0.3333333333333333,0.203295681849305,1.5698588712085753,0.5775404794767115,0.0,0.0,0.0,0.0
ID116_IZDA,0.14313251689073864,0.3120137570843765,0.32156350035027653,0.5576004403844075,-0.9978176553203245,0.49563531064064936,0.15644052608287143,0.15644052608287143,0.16078175017513827,0.15644052608287143,0.15644052608287143,0.22746260095233173,2.9978168609709877,0.16095306252979885,0.11761492493827956,0.12587346045440315,0.20164467200612424,0.167597499381648,0.12068418262177232,0.28288280672679494,0.2263667947950224,0.16743607371550698,0.12067098518187047,0.27994210763046606,0.2259863875944126,0.16909526032245517,0.614477770902853,0.16095747845079583,-117.32242037611994,-0.14300069046401698,0.614477770902853,-0.07387903894916889,-8.335797618214155,-1.5502133845346713,0.21177369174753952,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.20916714772655118,0.9702491152902215,-0.046715572132591796,0.09282738674439524,0.2528381233712915,0.3120137570843765,0.20482592363428434,0.16078175017513827,-0.16078175017513824,0.15557323100150508,0.1468907828169714,0.14862727245387813,0.15036376209078486,0.15210025172769162,0.15383674136459835,0.18686133621807935,0.21814944143465365,0.24943754665122797,0.28072565186780224,1.0,0.3333333333333333,0.21842810937143495,1.7150565891506304,0.614477770902853,0.0,0.0,0.0,0.0
ID117_DCHA,0.0662975318452218,0.21182699631050414,0.21678200291523292,0.5542743325046549,-0.996330683899199,0.4926613677983981,0.10459327734452843,0.10459327734452843,0.10839100145761646,0.10459327734452843,0.10459327734452843,0.15338208438682885,2.996328437170264,0.10969721990346391,0.08015147416218954,0.08634254820137684,0.13748642457723043,0.11420765089166107,0.08223367730756727,0.19290647159419672,0.15426384971118406,0.11406643492774268,0.08222213212245795,0.19033393361179723,0.15393106762764192,0.173446434025924,0.41869898601627953,0.10859041082113285,-116.52718900591826,-0.09715828636243093,0.41869898601627953,-0.048498914559176196,-18.19727633639391,-2.2712934907697893,0.14337139751186426,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.14336405278518116,0.9614132111768694,-0.06057488011379544,0.06257957386928797,0.17168106777355954,0.21182699631050414,0.13956632867209315,0.10839100145761646,-0.10839100145761646,0.10723371896597571,0.09963827073979965,0.10115736038503487,0.10267645003027008,0.10419553967550528,0.1057146293207405,0.1281523744348814,0.14907102990378707,0.16998968537269277,0.19090834084159847,1.0,0.3333333333333333,0.1486579203464807,1.7034950816864087,0.4186989860162795,0.0,0.0,0.0,0.0
ID117_IZDA,0.1033848111823576,0.26291853061462606,0.26457717707167805,0.537924260792367,-0.9889554675438776,0.47791093508775534,0.12421722227017393,0.12421722227017393,0.13228858853583902,0.12421722227017393,0.12421722227017393,0.18743221500157886,2.98893506206864,0.1374276617512356,0.10038867710720563,0.11036443400715225,0.17248144015295896,0.14301960009052933,0.10295345330365702,0.24224243909526053,0.19322183232635942,0.14271947145205977,0.10292891612958979,0.23677498130475813,0.19251456502548756,0.1860820048559098,0.5241784147722001,0.13302522887403004,-113.96747698493323,-0.12155528653213818,0.5241784147722001,-0.05403724486942185,-12.055505524718031,-1.8091104927101662,0.1771076945938541,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.18279750452306515,0.932971966499258,-0.10509297053619811,0.07637685220188231,0.21306718184051168,0.26291853061462606,0.17472613825740002,0.13228858853583902,-0.13228858853583902,0.13870130834445213,0.1225585758131219,0.12578712231938796,0.129015668825654,0.13224421533192005,0.13547276183818607,0.1635447527984869,0.1883881972525217,0.2132316417065565,0.23807508616059128,1.0,0.3333333333333333,0.1856383681447683,1.6463643699990018,0.5241784147722001,0.0,0.0,0.0,0.0
ID117_IZDA_aug2_001,0.10589756872393165,0.2659621114765601,0.2672315509232502,0.5383407616807443,-0.9891447237239684,0.47828944744793694,0.12553435635031585,0.12553435635031585,0.1336157754616251,0.12553435635031585,0.12553435635031585,0.18930654921087148,2.989125012832988,0.1391247525179134,0.10162563266157114,0.1116652074319406,0.17459860175189615,0.14478307516766525,0.10422517959585569,0.2451703492364079,0.1956007249246942,0.14448257272050247,0.10420061186086294,0.23969608175502732,0.19489257672599525,0.18621725359158262,0.5306547835064301,0.13434695179560016,-114.01957634922277,-0.12271337014514762,0.5306547835064301,-0.05468575906384868,-11.774730780214647,-1.7858637516691536,0.17905370466625772,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.18496634694678596,0.9335508483246974,-0.104188657137096,0.07714310393074984,0.2155994774136534,0.2659621114765601,0.1768849278354767,0.1336157754616251,-0.1336157754616251,0.14042775512624428,0.12426491690362577,0.12749748454814946,0.13073005219267317,0.13396261983719687,0.13719518748172058,0.16553462639630745,0.19064149766637062,0.2157483689364338,0.24085524020649696,1.0,0.3333333333333333,0.18788078553871304,1.6478259637595531,0.5306547835064301,0.0,0.0,0.0,0.0
ID117_IZDA_aug2_053,0.10338468526448871,0.2629180745968506,0.26457580901835187,0.5379249836398271,-0.9889557960660552,0.4779115921321105,0.12421670136144264,0.12421670136144264,0.13228790450917594,0.12421670136144264,0.12421670136144264,0.18743123538877307,2.9889353918069776,0.13742766071192164,0.1003886702961413,0.11036431930355252,0.17248141356849256,0.14301959281862786,0.10295345270913889,0.24224230662268362,0.1932218151897805,0.1427194702455952,0.10292891603095464,0.2367749593265359,0.19251456218239693,0.18608240561134617,0.5241784147722001,0.1330245189436323,-113.96756703799578,-0.12155455288339828,0.5241784147722001,-0.05403714753298805,-12.05553531166012,-1.809107909558373,0.17710716030301255,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.18279734140513332,0.9329729670888418,-0.10509140751719355,0.07637645727890423,0.21306695271739334,0.2629180745968506,0.17472613825740002,0.13228790450917594,-0.13228790450917594,0.138701373235408,0.12255896693994142,0.12578744819903473,0.12901592945812804,0.13224441071722137,0.13547289197631468,0.1635447135076965,0.18838805377998502,0.2132313940522736,0.2380747343245621,1.0,0.3333333333333333,0.1856382550953051,1.646366906917582,0.5241784147722001,0.0,0.0,0.0,0.0
ID118_DCHA,0.18833467465916315,0.3492867642675464,0.3376883444617077,0.4354848138373491,-0.939941821324062,0.3798836426481241,0.1442030183939283,0.1442030183939283,0.16884417223085385,0.1442030183939283,0.1442030183939283,0.24131117238427757,2.9393283123775698,0.18656893524950682,0.13621653262987926,0.15891933644772838,0.2352057253235727,0.19395752202495845,0.139499862641236,0.3316667390610636,0.2622313225954943,0.19304125633858318,0.13942495286004,0.3149750831408294,0.2600720992631635,0.22332235366467304,0.7101719483409316,0.17415485604360084,-105.81416524627703,-0.1675632076342124,0.7101719483409316,-0.04746035536003862,-7.335397378389363,-1.3379223917318948,0.23732199810411386,0.6666666666666666,1.0,0.6666666666666666,1.0,0.26136513661723604,0.8423796138475224,-0.24506770222927732,0.097482228288583,0.28315754490119127,0.3492867642675464,0.23672398278031048,0.16884417223085385,-0.16884417223085385,0.2050837458736181,0.15580143819976702,0.16565789973453723,0.17551436126930747,0.18537082280407768,0.1952272843388479,0.23392434955240377,0.2627649532311894,0.2916055569099751,0.32044616058876074,0.6666666666666666,0.3333333333333333,0.2505558318746297,1.2758267492622262,0.7101719483409314,0.0,0.0,0.0,1.0
ID118_IZDA,0.20757585018841568,0.3686086002413648,0.35902386446229256,0.5431046373083102,-0.9913042222530695,0.4826084445061388,0.1698049679429728,0.1698049679429728,0.17951193223114628,0.1698049679429728,0.1698049679429728,0.2542390960063048,2.991291582831473,0.19578925466961453,0.14294207926440503,0.15597167232112577,0.24542868650297742,0.2036725160552389,0.14667149223114462,0.343506351644252,0.2750755696199575,0.20331156874104309,0.14664198279438218,0.3369309571233431,0.2742249802394506,0.190402130976024,0.7468019362618019,0.18029755761084304,-114.64932853325682,-0.1638683712617898,0.7468019362618019,-0.07519551968331292,-6.083997713746492,-1.2525805309586944,0.24537663806527174,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.25864094304210744,0.9405480948139646,-0.09325115413189591,0.10364126239640216,0.30051530004982496,0.3686086002413648,0.24893397875393397,0.17951193223114628,-0.17951193223114625,0.198803632298392,0.17938970372204507,0.18327248943731447,0.18715527515258384,0.19103806086785324,0.19492084658312261,0.23276462588698657,0.26672561947558115,0.3006866130641757,0.33464760665277027,1.0,0.3333333333333333,0.2630436276795262,1.6645199999793725,0.7468019362618019,0.0,0.0,0.0,0.0
ID119_DCHA,0.15983717453231147,0.32239551561630936,0.31043298002531716,0.5624085530969205,-0.9999593552799714,0.4999187105599429,-0.15464515857065358,-0.15464515857065358,0.15521649001265858,0.15464515857065358,0.15464515857065358,0.21951075231735853,2.9999593550046355,0.17197097210499263,0.1255173087140249,0.13088773847906032,0.21472316692088436,0.17892820036513268,0.12897085488221585,0.2987028457072131,0.24146957977348252,0.17894944496265927,0.12897259174541612,0.2990898595584911,0.24151964367017484,0.1736650052472564,0.656753566823611,0.15521964447420825,-120.36528147060659,-0.1339266358944588,0.656753566823611,-0.07846524216933676,-7.589542723496223,-1.4065617246036943,0.21288196667555612,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.21834652416586536,0.9959413169932604,0.006375321170630899,0.08961428229147728,0.2649932660334438,0.32239551561630936,0.21891785560787033,0.15521649001265858,-0.15521649001265858,0.16775035704565577,0.1666076941616458,0.1668362267384478,0.1670647593152498,0.16729329189205178,0.16752182446885377,0.19867938875978647,0.2296084204739172,0.2605374521880479,0.29146648390217866,1.0,0.3333333333333333,0.23082256860505898,1.7317340186932608,0.656753566823611,0.0,0.0,0.0,0.0
ID119_DCHA_aug3_046,0.162098783493883,0.32448723727106454,0.311941591196592,0.5609435880134989,-0.999307782173814,0.49861556434762794,-0.15360076247915633,-0.15360076247915633,0.155970795598296,0.15360076247915633,0.15360076247915633,0.2206014784018967,2.999307702294461,0.17317702025483342,0.12639184818532928,0.1306014285522112,0.2160640312404446,0.1801911452003714,0.1299039768808308,0.30022092762921515,0.2431380443255302,0.18027927337963653,0.12991118184629458,0.3018263628943835,0.24334572253910372,0.17029510327146324,0.6615201206166017,0.15602480652294648,-121.50762780716148,-0.133022162347609,0.6615201206166017,-0.08154044747785749,-7.425406170071516,-1.3936319065637002,0.21411474595073096,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.2181366737530609,0.9832485799204281,0.02631003280473299,0.0900497808243963,0.26715661055268214,0.32448723727106454,0.22050670687220056,0.155970795598296,-0.155970795598296,0.17088647479190822,0.1661464085536289,0.16709442180128475,0.16804243504894062,0.16899044829659648,0.16993846154425235,0.20160662728773948,0.23232677978357075,0.263046932279402,0.2937670847752333,1.0,0.3333333333333333,0.23244983938754255,1.726657059954107,0.6615201206166017,0.0,0.0,0.0,0.0
ID119_DCHA_aug3_062,0.15743609055419044,0.3184601782414498,0.30225167094119176,0.5598991757144307,-0.9988427388419145,0.4976854776838289,0.14815591228074584,0.14815591228074584,0.15112583547059588,0.14815591228074584,0.14815591228074584,0.21376547237774027,2.9988425155468716,0.17112179216979756,0.1248750404224841,0.1325885006260503,0.21392542335352444,0.1779864124845129,0.1282627883932173,0.29788749201813947,0.240244665071456,0.17787597777321493,0.12825375974554143,0.2958756975899008,0.23998442046240914,0.18422423284469827,0.6531288637831576,0.15121335747197218,-118.05050501751069,-0.13345084161538207,0.6531288637831576,-0.0711080329505229,-7.912741340453037,-1.4099417391163467,0.20937134711269778,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.22067954445090254,0.9783389446390076,-0.034018541386800015,0.08725254179045562,0.26162005142492784,0.3184601782414498,0.21770962126105253,0.15112583547059588,-0.15112583547059588,0.17030426596070394,0.1643644195810039,0.1655523888569439,0.1667403581328839,0.16792832740882394,0.16911629668476394,0.1999354484168531,0.22956663087300228,0.2591978133291515,0.28882899578530064,1.0,0.3333333333333333,0.2290822927495637,1.7230352000415052,0.6531288637831576,0.0,0.0,0.0,0.0
ID119_IZDA,0.17857712001763237,0.3453313005578826,0.34644839852264186,0.553384911682084,-0.9959323034815153,0.4918646069630306,0.16683263297347362,0.16683263297347362,0.17322419926132093,0.16683263297347362,0.16683263297347362,0.24514271487987466,2.995929542043519,0.18068373410231103,0.1319737778849627,0.14227096379743198,0.22638415566190354,0.18805570509964323,0.13542623931740835,0.317143217744166,0.2539823665260488,0.18781803875859016,0.1354068087811887,0.3128136386191722,0.2534222945768945,0.178420249616879,0.6895455031510058,0.1735775894767572,-116.3432794358336,-0.15555181588576947,0.6895455031510058,-0.07702475019888949,-6.849160004940008,-1.3690614148188187,0.2319605011738377,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.2362400673381826,0.9593697715092622,-0.06377849573707971,0.100011038073681,0.28071763145463247,0.3453313005578826,0.2298485010503353,0.17322419926132093,-0.1732241992613209,0.17849866758440897,0.16571553500871436,0.16827216152385327,0.1708287880389922,0.17338541455413112,0.17594204106927006,0.21186519417910368,0.2452317207737984,0.27859824736849315,0.3119647739631879,1.0,0.3333333333333333,0.24397890620408996,1.7004000372062824,0.6895455031510059,0.0,0.0,0.0,0.0
ID119_IZDA_aug3_010,0.17857695721173375,0.34533113729154474,0.3464479087236284,0.5533966424842645,-0.9959375599068291,0.49187511981365845,0.16683654500251344,0.16683654500251344,0.1732239543618142,0.16683654500251344,0.16683654500251344,0.24514215207942988,2.995934805605919,0.18068363399662857,0.13197369681145138,0.14226810232344977,0.2263836582090884,0.18805562629552783,0.1354262328747366,0.3171417821658197,0.2539821808204319,0.18781811452722788,0.13540681497569335,0.31281501890007674,0.25342247312926514,0.17841226535544347,0.6895455031510058,0.17357688601802293,-116.3456460842836,-0.15554800379085224,0.6895455031510058,-0.07703086314195595,-6.849032715999437,-1.369056641174025,0.23196004887558885,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.23623591040963604,0.9593960676031512,-0.06373727397034383,0.10001089668088486,0.2807182968780088,0.34533113729154474,0.22984850105033527,0.1732239543618142,-0.1732239543618142,0.1784945922890313,0.1657197735704298,0.1682747373141501,0.1708297010578704,0.1733846648015907,0.175939628545311,0.21186190128953397,0.24522921029003666,0.2785965192905394,0.3119638282910421,1.0,0.3333333333333333,0.2439787949882351,1.7004408680015335,0.6895455031510058,0.0,0.0,0.0,0.0
ID119_IZDA_aug3_019,0.18207151655511578,0.3508528214450879,0.358430158339306,0.5567724678772702,-0.9974479170402422,0.4948958340804843,0.1739812902782351,0.1739812902782351,0.179215079169653,0.1739812902782351,0.1739812902782351,0.25355645189166426,2.997446830594573,0.18183464276119596,0.13285391026284846,0.14240791688897286,0.22779653428814034,0.18931322365785755,0.1363269261749696,0.31939085293891495,0.25568845666394596,0.1891186085354215,0.13631101531368134,0.3158455399266737,0.25522983694322865,0.1718200580146043,0.6941283059959575,0.1794442036964827,-117.10429093747047,-0.15973740544017156,0.6941283059959575,-0.08175685624769963,-6.6010846837291535,-1.368175736886084,0.237287537227291,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.23660989089007042,0.9678254548607829,-0.05051814485665151,0.10346987420143926,0.2846348279202693,0.3508528214450879,0.23137610199865252,0.179215079169653,-0.17921507916965304,0.17687153116685278,0.16640395338401698,0.16849746894058415,0.1705909844971513,0.17268450005371846,0.1747780156102856,0.2116677892224998,0.2464640472781468,0.28126030533379387,0.3160565633894409,1.0,0.3333333333333333,0.24635443068549007,1.712180454100493,0.6941283059959575,0.0,0.0,0.0,0.0
